Time [sec]	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Alt [m]	Geopot [m]	Lon [°]   	Lat [°]   	Dew [°C]	Vi Te [°C]	RI    	MRI    	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
936       	495.2  	-29.6 	15    	14.5    	260   	5229   	5232      	-58.948104	-62.206467	-46.7   	-29.6     	158.70	979.59 	6.1     	78.4         	121        	5311     	0.021191 
938       	494.3  	-29.7 	15    	14.5    	260   	5241   	5244      	-58.947564	-62.206421	-46.4   	-29.7     	158.52	981.31 	6.1     	78.2         	120        	5327     	0.022115 
940       	493.5  	-29.7 	16    	14.5    	260   	5253   	5256      	-58.947025	-62.206375	-46.2   	-29.7     	158.34	983.03 	6.1     	78.0         	119        	5344     	0.023040 
942       	492.6  	-29.8 	17    	14.5    	260   	5265   	5268      	-58.946485	-62.206330	-45.9   	-29.8     	158.18	984.77 	6.1     	77.8         	118        	5360     	0.023968 
944       	491.8  	-29.9 	17    	14.5    	260   	5277   	5280      	-58.945945	-62.206284	-45.7   	-29.9     	158.01	986.50 	6.1     	77.6         	117        	5377     	0.024896 
946       	491.0  	-30.0 	18    	14.5    	260   	5289   	5292      	-58.945406	-62.206238	-45.5   	-30.0     	157.84	988.25 	6.1     	77.4         	116        	5394     	0.025743 
948       	490.1  	-30.1 	18    	14.5    	260   	5301   	5305      	-58.944866	-62.206192	-45.4   	-30.1     	157.66	989.97 	6.1     	77.2         	115        	5411     	0.026318 
950       	489.3  	-30.2 	19    	14.5    	260   	5313   	5317      	-58.944326	-62.206147	-45.3   	-30.2     	157.48	991.69 	6.1     	77.0         	115        	5428     	0.026894 
952       	488.5  	-30.3 	19    	14.5    	260   	5326   	5329      	-58.943786	-62.206101	-45.2   	-30.3     	157.30	993.41 	6.1     	76.8         	114        	5445     	0.027470 
954       	487.6  	-30.4 	20    	14.6    	260   	5338   	5341      	-58.943247	-62.206055	-45.1   	-30.4     	157.13	995.13 	6.1     	76.5         	113        	5462     	0.028047 
956       	486.8  	-30.5 	20    	14.6    	260   	5350   	5353      	-58.942683	-62.206010	-45.0   	-30.5     	156.96	996.83 	6.0     	76.3         	112        	5479     	0.028625 
958       	486.0  	-30.6 	20    	14.6    	260   	5361   	5365      	-58.942099	-62.205965	-44.9   	-30.6     	156.79	998.51 	5.9     	76.1         	112        	5497     	0.029204 
960       	485.2  	-30.7 	21    	14.7    	260   	5373   	5376      	-58.941515	-62.205921	-44.9   	-30.7     	156.62	1000.21	5.9     	75.8         	111        	5515     	0.029754 
962       	484.4  	-30.8 	21    	14.7    	260   	5385   	5388      	-58.940931	-62.205876	-44.8   	-30.8     	156.45	1001.89	5.9     	75.6         	110        	5533     	0.030236 
964       	483.6  	-30.9 	21    	14.7    	260   	5397   	5400      	-58.940347	-62.205831	-44.8   	-30.9     	156.27	1003.57	5.9     	75.4         	110        	5551     	0.030718 
966       	482.8  	-31.0 	22    	14.8    	260   	5409   	5412      	-58.939763	-62.205787	-44.8   	-31.0     	156.10	1005.27	5.9     	75.1         	109        	5570     	0.031201 
968       	482.0  	-31.1 	22    	14.8    	261   	5421   	5424      	-58.939179	-62.205742	-44.7   	-31.1     	155.92	1006.94	5.9     	74.9         	109        	5588     	0.031682 
970       	481.2  	-31.2 	22    	14.8    	261   	5432   	5436      	-58.938595	-62.205697	-44.7   	-31.2     	155.75	1008.62	5.9     	74.7         	108        	5607     	0.032164 
972       	480.4  	-31.3 	23    	14.9    	261   	5444   	5447      	-58.938011	-62.205653	-44.6   	-31.3     	155.57	1010.31	5.9     	74.4         	107        	5626     	0.032646 
974       	479.6  	-31.4 	23    	15.0    	261   	5456   	5459      	-58.937427	-62.205608	-44.7   	-31.4     	155.38	1011.97	5.9     	74.2         	107        	5644     	0.032836 
976       	478.8  	-31.5 	23    	15.0    	261   	5468   	5471      	-58.936843	-62.205563	-44.7   	-31.4     	155.18	1013.62	5.9     	73.9         	106        	5663     	0.032878 
978       	478.0  	-31.6 	23    	15.1    	261   	5480   	5483      	-58.936260	-62.205519	-44.8   	-31.5     	154.98	1015.29	5.9     	73.7         	106        	5682     	0.032919 
980       	477.2  	-31.6 	23    	15.1    	261   	5492   	5495      	-58.935676	-62.205474	-44.9   	-31.6     	154.78	1016.95	5.9     	73.5         	105        	5702     	0.032961 
982       	476.4  	-31.7 	23    	15.2    	261   	5503   	5507      	-58.935092	-62.205429	-44.9   	-31.7     	154.58	1018.60	5.9     	73.2         	105        	5721     	0.033002 
984       	475.6  	-31.8 	23    	15.2    	261   	5515   	5518      	-58.934508	-62.205385	-45.0   	-31.8     	154.38	1020.25	5.9     	73.0         	105        	5740     	0.033042 
986       	474.8  	-31.9 	23    	15.3    	261   	5527   	5530      	-58.933924	-62.205340	-45.1   	-31.9     	154.19	1021.91	5.9     	72.8         	104        	5760     	0.033083 
988       	474.1  	-32.0 	23    	15.4    	262   	5538   	5541      	-58.933338	-62.205297	-45.1   	-32.0     	154.00	1023.47	5.5     	72.5         	104        	5779     	0.033107 
990       	473.3  	-32.1 	23    	15.4    	262   	5549   	5552      	-58.932752	-62.205255	-45.2   	-32.0     	153.81	1025.02	5.5     	72.3         	103        	5798     	0.033130 
992       	472.6  	-32.1 	23    	15.4    	261   	5560   	5563      	-58.932167	-62.205212	-45.3   	-32.1     	153.62	1026.56	5.5     	72.1         	103        	5818     	0.033153 
994       	471.8  	-32.2 	23    	15.5    	261   	5571   	5574      	-58.931581	-62.205169	-45.4   	-32.2     	153.44	1028.12	5.5     	71.8         	103        	5837     	0.033177 
996       	471.1  	-32.3 	23    	15.5    	261   	5582   	5585      	-58.930995	-62.205126	-45.4   	-32.3     	153.25	1029.67	5.5     	71.6         	102        	5857     	0.033199 
998       	470.3  	-32.4 	23    	15.5    	261   	5593   	5597      	-58.930409	-62.205084	-45.5   	-32.4     	153.06	1031.21	5.5     	71.3         	102        	5876     	0.033222 
1000      	469.6  	-32.5 	23    	15.5    	260   	5604   	5608      	-58.929824	-62.205041	-45.5   	-32.4     	152.88	1032.77	5.5     	71.1         	102        	5896     	0.033259 
1002      	468.9  	-32.5 	23    	15.6    	260   	5615   	5619      	-58.929238	-62.204998	-45.6   	-32.5     	152.70	1034.32	5.5     	70.9         	101        	5916     	0.033446 
1004      	468.1  	-32.6 	23    	15.6    	260   	5627   	5630      	-58.928652	-62.204955	-45.6   	-32.6     	152.52	1035.88	5.5     	70.7         	101        	5936     	0.033634 
1006      	467.4  	-32.7 	23    	15.6    	260   	5638   	5641      	-58.928066	-62.204913	-45.6   	-32.7     	152.34	1037.44	5.5     	70.4         	101        	5956     	0.033822 
1008      	466.7  	-32.8 	23    	15.7    	259   	5649   	5652      	-58.927481	-62.204870	-45.7   	-32.8     	152.16	1038.99	5.5     	70.2         	100        	5976     	0.034010 
1010      	465.9  	-32.9 	24    	15.7    	259   	5660   	5663      	-58.926895	-62.204827	-45.7   	-32.8     	151.99	1040.56	5.5     	70.0         	100        	5996     	0.034200 
1012      	465.2  	-32.9 	24    	15.7    	259   	5671   	5674      	-58.926309	-62.204784	-45.7   	-32.9     	151.81	1042.13	5.5     	69.7         	100        	6017     	0.034389 
1014      	464.5  	-33.0 	24    	15.7    	259   	5682   	5685      	-58.925723	-62.204742	-45.8   	-33.0     	151.64	1043.68	5.5     	69.5         	100        	6037     	0.034532 
1016      	463.7  	-33.1 	24    	15.7    	259   	5693   	5696      	-58.925137	-62.204696	-45.8   	-33.1     	151.45	1045.23	5.6     	69.3         	099        	6058     	0.034542 
1018      	462.9  	-33.2 	24    	15.7    	259   	5705   	5708      	-58.924542	-62.204625	-45.9   	-33.2     	151.26	1046.90	5.9     	69.1         	099        	6080     	0.034551 
1020      	462.2  	-33.3 	24    	15.8    	259   	5716   	5720      	-58.923948	-62.204553	-46.0   	-33.3     	151.07	1048.54	5.9     	68.9         	099        	6101     	0.034561 
1022      	461.4  	-33.4 	24    	15.8    	259   	5728   	5731      	-58.923353	-62.204482	-46.1   	-33.4     	150.87	1050.19	5.9     	68.6         	098        	6123     	0.034570 
1024      	460.7  	-33.5 	24    	15.8    	259   	5740   	5743      	-58.922759	-62.204410	-46.2   	-33.4     	150.68	1051.82	5.9     	68.4         	098        	6144     	0.034579 
1026      	459.9  	-33.5 	24    	15.8    	258   	5752   	5755      	-58.922164	-62.204339	-46.2   	-33.5     	150.48	1053.48	5.9     	68.2         	098        	6166     	0.034587 
1028      	459.1  	-33.6 	24    	15.8    	258   	5763   	5766      	-58.921570	-62.204267	-46.3   	-33.6     	150.28	1055.12	5.9     	68.0         	097        	6188     	0.034620 
1030      	458.3  	-33.7 	24    	15.8    	258   	5775   	5778      	-58.920975	-62.204195	-46.3   	-33.7     	150.08	1056.76	5.9     	67.8         	097        	6210     	0.034679 
1032      	457.6  	-33.8 	24    	15.8    	258   	5787   	5790      	-58.920381	-62.204124	-46.4   	-33.8     	149.88	1058.40	5.9     	67.6         	097        	6232     	0.034738 
1034      	456.8  	-33.8 	24    	15.9    	258   	5799   	5802      	-58.919786	-62.204052	-46.5   	-33.8     	149.69	1060.05	5.9     	67.4         	097        	6255     	0.034796 
1036      	456.1  	-33.9 	24    	15.9    	258   	5810   	5813      	-58.919191	-62.203981	-46.5   	-33.9     	149.49	1061.69	5.9     	67.1         	096        	6277     	0.034856 
1038      	455.3  	-34.0 	24    	16.0    	257   	5822   	5825      	-58.918597	-62.203909	-46.6   	-34.0     	149.30	1063.34	5.9     	66.9         	096        	6299     	0.034915 
1040      	454.5  	-34.1 	24    	16.0    	257   	5834   	5837      	-58.918002	-62.203838	-46.6   	-34.1     	149.11	1064.98	5.9     	66.7         	096        	6322     	0.034974 
1042      	453.8  	-34.2 	24    	16.0    	257   	5845   	5848      	-58.917408	-62.203766	-46.7   	-34.2     	148.91	1066.64	5.9     	66.5         	096        	6345     	0.035035 
1044      	453.0  	-34.2 	24    	16.1    	257   	5857   	5860      	-58.916813	-62.203694	-46.8   	-34.2     	148.72	1068.28	5.9     	66.3         	095        	6367     	0.035096 
1046      	452.3  	-34.3 	24    	16.1    	256   	5869   	5872      	-58.916219	-62.203623	-46.8   	-34.3     	148.53	1069.93	5.9     	66.1         	095        	6390     	0.035157 
1048      	451.5  	-34.4 	24    	16.1    	256   	5881   	5884      	-58.915618	-62.203551	-46.9   	-34.4     	148.33	1071.57	5.9     	65.9         	095        	6413     	0.035218 
1050      	450.7  	-34.5 	24    	16.2    	256   	5892   	5895      	-58.915004	-62.203479	-47.0   	-34.5     	148.14	1073.22	5.9     	65.7         	095        	6437     	0.035280 
1052      	450.0  	-34.6 	24    	16.2    	256   	5904   	5907      	-58.914389	-62.203407	-47.0   	-34.6     	147.96	1074.87	5.9     	65.5         	094        	6460     	0.035343 
1054      	449.2  	-34.7 	24    	16.2    	256   	5916   	5919      	-58.913774	-62.203335	-47.1   	-34.7     	147.77	1076.52	5.9     	65.3         	094        	6484     	0.035465 
1056      	448.5  	-34.8 	25    	16.2    	256   	5927   	5930      	-58.913160	-62.203263	-47.0   	-34.8     	147.61	1078.20	5.9     	65.1         	094        	6508     	0.036111 
1058      	447.7  	-34.9 	25    	16.2    	256   	5939   	5942      	-58.912545	-62.203190	-47.0   	-34.8     	147.45	1079.87	5.9     	64.9         	094        	6532     	0.036757 
1060      	447.0  	-34.9 	26    	16.2    	256   	5951   	5954      	-58.911930	-62.203118	-46.9   	-34.9     	147.29	1081.55	5.9     	64.7         	093        	6556     	0.037404 
1062      	446.2  	-35.0 	26    	16.2    	256   	5962   	5965      	-58.911316	-62.203046	-46.8   	-35.0     	147.13	1083.23	5.9     	64.4         	093        	6580     	0.038051 
1064      	445.5  	-35.1 	26    	16.2    	256   	5974   	5977      	-58.910701	-62.202974	-46.8   	-35.1     	146.97	1084.90	5.9     	64.2         	093        	6604     	0.038698 
1066      	444.7  	-35.2 	27    	16.2    	256   	5986   	5989      	-58.910086	-62.202902	-46.7   	-35.2     	146.80	1086.58	5.9     	64.0         	093        	6628     	0.039345 
1068      	444.0  	-35.3 	28    	16.2    	256   	5998   	6001      	-58.909472	-62.202830	-46.6   	-35.3     	146.66	1088.27	5.9     	63.8         	093        	6653     	0.040388 
1070      	443.2  	-35.4 	29    	16.2    	256   	6009   	6012      	-58.908857	-62.202758	-46.3   	-35.3     	146.54	1089.98	5.9     	63.6         	093        	6677     	0.041944 
1072      	442.5  	-35.4 	30    	16.3    	256   	6021   	6024      	-58.908242	-62.202686	-46.1   	-35.4     	146.41	1091.70	5.9     	63.4         	092        	6702     	0.043501 
1074      	441.8  	-35.5 	31    	16.3    	256   	6033   	6036      	-58.907628	-62.202613	-45.9   	-35.5     	146.29	1093.41	5.9     	63.2         	092        	6726     	0.045059 
1076      	441.0  	-35.6 	32    	16.4    	256   	6044   	6047      	-58.907013	-62.202541	-45.7   	-35.6     	146.18	1095.13	5.9     	63.1         	092        	6751     	0.046618 
1078      	440.3  	-35.7 	33    	16.5    	257   	6056   	6059      	-58.906399	-62.202469	-45.5   	-35.7     	146.07	1096.86	5.9     	62.9         	092        	6776     	0.048181 
1080      	439.6  	-35.8 	34    	16.5    	257   	6067   	6070      	-58.905756	-62.202408	-45.3   	-35.8     	145.96	1098.52	5.6     	62.7         	092        	6801     	0.049745 
1082      	438.9  	-35.9 	35    	16.6    	257   	6079   	6082      	-58.905113	-62.202347	-45.2   	-35.9     	145.84	1100.16	5.6     	62.4         	092        	6827     	0.050917 
1084      	438.1  	-36.0 	35    	16.6    	257   	6090   	6093      	-58.904470	-62.202287	-45.1   	-36.0     	145.71	1101.81	5.6     	62.2         	091        	6852     	0.051930 
1086      	437.4  	-36.1 	36    	16.7    	257   	6101   	6104      	-58.903826	-62.202226	-45.1   	-36.1     	145.58	1103.44	5.6     	62.0         	091        	6877     	0.052944 
1088      	436.7  	-36.2 	37    	16.7    	257   	6112   	6115      	-58.903183	-62.202165	-45.0   	-36.2     	145.46	1105.07	5.6     	61.8         	091        	6903     	0.053959 
1090      	436.0  	-36.3 	37    	16.8    	258   	6124   	6126      	-58.902540	-62.202105	-44.9   	-36.3     	145.33	1106.72	5.6     	61.6         	091        	6929     	0.054974 
1092      	435.3  	-36.4 	38    	16.8    	258   	6135   	6138      	-58.901897	-62.202044	-44.9   	-36.4     	145.20	1108.35	5.6     	61.4         	091        	6955     	0.055989 
1094      	434.6  	-36.5 	39    	16.9    	258   	6146   	6149      	-58.901253	-62.201983	-44.8   	-36.4     	145.07	1109.98	5.6     	61.2         	091        	6980     	0.057005 
1096      	433.9  	-36.6 	39    	16.9    	258   	6157   	6160      	-58.900610	-62.201923	-44.8   	-36.5     	144.93	1111.61	5.6     	61.0         	091        	7006     	0.057835 
1098      	433.2  	-36.6 	40    	16.9    	258   	6168   	6171      	-58.899967	-62.201862	-44.7   	-36.6     	144.79	1113.23	5.6     	60.9         	091        	7032     	0.058663 
1100      	432.5  	-36.7 	40    	17.0    	258   	6180   	6183      	-58.899323	-62.201802	-44.7   	-36.7     	144.66	1114.85	5.6     	60.7         	090        	7059     	0.059492 
1102      	431.8  	-36.8 	41    	17.0    	258   	6191   	6194      	-58.898680	-62.201741	-44.7   	-36.8     	144.52	1116.49	5.6     	60.5         	090        	7085     	0.060321 
1104      	431.1  	-36.9 	41    	17.0    	258   	6202   	6205      	-58.898037	-62.201680	-44.6   	-36.9     	144.38	1118.11	5.6     	60.3         	090        	7111     	0.061151 
1106      	430.4  	-37.0 	42    	17.0    	258   	6213   	6216      	-58.897394	-62.201620	-44.6   	-37.0     	144.23	1119.72	5.6     	60.1         	090        	7137     	0.061979 
1108      	429.7  	-37.1 	42    	17.1    	258   	6225   	6228      	-58.896750	-62.201559	-44.6   	-37.1     	144.07	1121.33	5.6     	59.9         	090        	7164     	0.062556 
1110      	429.0  	-37.1 	42    	17.1    	258   	6237   	6240      	-58.896079	-62.201506	-44.7   	-37.1     	143.88	1123.06	6.1     	59.7         	090        	7192     	0.062481 
1112      	428.2  	-37.2 	42    	17.2    	259   	6250   	6252      	-58.895394	-62.201457	-44.8   	-37.2     	143.66	1124.84	6.3     	59.5         	090        	7221     	0.062407 
1114      	427.4  	-37.3 	42    	17.3    	259   	6262   	6265      	-58.894709	-62.201408	-44.9   	-37.3     	143.45	1126.62	6.3     	59.3         	090        	7250     	0.062333 
1116      	426.6  	-37.4 	42    	17.4    	259   	6275   	6278      	-58.894024	-62.201360	-44.9   	-37.4     	143.24	1128.38	6.3     	59.1         	090        	7279     	0.062258 
1118      	425.8  	-37.5 	42    	17.5    	260   	6288   	6290      	-58.893339	-62.201311	-45.0   	-37.5     	143.03	1130.16	6.3     	58.9         	090        	7309     	0.062184 
1120      	425.0  	-37.5 	42    	17.6    	260   	6300   	6303      	-58.892654	-62.201262	-45.1   	-37.5     	142.81	1131.94	6.3     	58.8         	089        	7338     	0.062108 
1122      	424.3  	-37.6 	42    	17.7    	261   	6313   	6316      	-58.891969	-62.201213	-45.3   	-37.6     	142.57	1133.70	6.3     	58.6         	089        	7367     	0.061533 
1124      	423.5  	-37.7 	41    	17.7    	261   	6326   	6328      	-58.891285	-62.201164	-45.5   	-37.7     	142.32	1135.44	6.3     	58.4         	089        	7397     	0.060566 
1126      	422.7  	-37.8 	40    	17.8    	261   	6338   	6341      	-58.890600	-62.201115	-45.7   	-37.8     	142.06	1137.17	6.3     	58.2         	089        	7426     	0.059598 
1128      	421.9  	-37.8 	40    	17.9    	262   	6351   	6354      	-58.889915	-62.201066	-45.9   	-37.8     	141.81	1138.90	6.3     	58.0         	089        	7456     	0.058629 
1130      	421.1  	-37.9 	39    	18.0    	262   	6364   	6366      	-58.889230	-62.201017	-46.1   	-37.9     	141.55	1140.64	6.3     	57.8         	089        	7486     	0.057660 
1132      	420.4  	-38.0 	38    	18.1    	262   	6376   	6379      	-58.888545	-62.200968	-46.3   	-38.0     	141.30	1142.38	6.3     	57.7         	089        	7516     	0.056691 
1134      	419.6  	-38.1 	38    	18.2    	262   	6389   	6392      	-58.887860	-62.200919	-46.5   	-38.1     	141.05	1144.12	6.3     	57.5         	089        	7545     	0.055722 
1136      	418.8  	-38.2 	38    	18.3    	262   	6402   	6405      	-58.887175	-62.200870	-46.6   	-38.1     	140.86	1145.92	6.3     	57.3         	089        	7575     	0.056018 
1138      	418.1  	-38.2 	38    	18.4    	261   	6414   	6417      	-58.886490	-62.200821	-46.6   	-38.2     	140.68	1147.74	6.3     	57.1         	089        	7605     	0.056581 
1140      	417.3  	-38.3 	39    	18.5    	261   	6427   	6429      	-58.885770	-62.200760	-46.6   	-38.3     	140.50	1149.48	6.1     	56.9         	089        	7636     	0.057144 
1142      	416.6  	-38.4 	39    	18.5    	261   	6439   	6441      	-58.885033	-62.200694	-46.6   	-38.4     	140.33	1151.19	6.0     	56.7         	089        	7667     	0.057708 
